Datalogfile:;R102_IBN_TORGUE
2016-08-02 17:14:57
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
1803;-0.005657597;-0.07098909;4.792757;0.2984261;-0.1055746;-0.07674664;;;
1804;0.0107559;-0.06559031;4.794639;0.2631796;-0.103047;-0.07311606;;;
1805;0.01065105;-0.08489676;4.798497;0.3660682;-0.1049229;-0.07677505;;;
1806;0.003430834;-0.07684177;4.798661;0.3488491;-0.08921909;-0.08311994;;;
1807;-0.008714195;-0.08069931;4.807139;0.2881374;-0.08762898;-0.07061017;;;
1808;0.001454968;-0.08069349;4.809222;0.3257442;-0.08055951;-0.07713863;;;
1809;0.01708818;-0.07788616;4.800241;0.2421427;-0.08686223;-0.07303621;;;
1810;0.0118289;-0.07658564;4.803554;0.2460564;-0.08119256;-0.07794811;;;
1811;-0.000188072;-0.06538509;4.807016;0.149003;-0.0798685;-0.06692423;;;
1812;0.004280421;-0.08540605;4.796154;0.1971852;-0.07107938;-0.07894414;;;
1813;0.0111897;-0.05610338;4.797233;0.1505694;-0.06410734;-0.07525564;;;
1814;0.02223632;-0.06608468;4.801768;0.1548614;-0.05673251;-0.07301538;;;
1815;0.02828288;-0.09116759;4.798327;0.1685183;-0.05732643;-0.06834031;;;
1816;0.01189349;-0.09301686;4.79594;0.1638552;-0.04680228;-0.0771472;;;
1817;0.01956314;-0.08425274;4.787018;0.1656824;-0.04015533;-0.07008946;;;
1818;0.0148897;-0.05783793;4.811541;0.1748636;-0.04299043;-0.0686207;;;
1819;0.02288843;-0.1138741;4.794952;0.1680399;-0.03389871;-0.06838015;;;
1820;0.0147993;-0.07022429;4.807423;0.1550608;-0.02963714;-0.07407714;;;
1821;0.006988734;-0.05759697;4.804045;0.1640572;-0.03061384;-0.07031331;;;
1822;0.008908994;-0.06398245;4.805553;0.1411768;-0.01767582;-0.07274482;;;
1823;0.01095392;-0.07339998;4.793188;0.1426047;-0.02033963;-0.06970892;;;
1824;0.01241343;-0.08872628;4.804556;0.1426516;-0.02170701;-0.06546243;;;
1825;0.02487642;-0.1258633;4.80046;0.1308888;-0.01273998;-0.07113618;;;
1826;-0.0008566758;-0.08012208;4.783635;0.1306522;-0.006562136;-0.07777003;;;
1827;0.01602569;-0.08650053;4.798485;0.1350274;-0.01162335;-0.07032808;;;
1828;0.0223066;-0.07474908;4.799036;0.1422231;-0.002347055;-0.07104793;;;
1829;0.03720276;-0.09096;4.807086;0.1325121;0.005157835;-0.06438488;;;
1830;0.02286838;-0.08670226;4.810977;0.1313083;0.00207141;-0.07849596;;;
1831;0.02773647;-0.08841998;4.810721;0.1276869;0.015543;-0.06678795;;;
1832;0.02033809;-0.07098788;4.792599;0.1270922;0.01562236;-0.06736551;;;
1833;0.01709698;-0.05869201;4.804492;0.1269335;0.01481769;-0.06866769;;;
1834;0.01713936;-0.0749154;4.81507;0.1290815;0.02016784;-0.07000532;;;
1835;0.01248668;-0.07027301;4.811199;0.1264464;0.01949141;-0.07075822;;;
1836;0.02629111;-0.06837932;4.799933;0.11805;0.02438773;-0.07591815;;;
1837;0.02874291;-0.06714436;4.812139;0.1185846;0.03150739;-0.07066377;;;
1838;0.01185331;-0.05911886;4.785812;0.1145207;0.03544462;-0.07561217;;;
1839;0.03525808;-0.06894035;4.812058;0.1189617;0.03607752;-0.0643374;;;
1840;0.02557731;-0.1033601;4.820143;0.112643;0.03827087;-0.06761219;;;
1841;0.01848298;-0.08196773;4.806676;0.1112349;0.04253854;-0.06723511;;;
1842;0.03071561;-0.05721987;4.808443;0.1117162;0.05106697;-0.06537874;;;
1843;0.02641618;-0.08987652;4.809121;0.1094011;0.080028;-0.06224668;;;
1844;0.02171727;-0.05218957;4.784865;0.09720383;0.2432631;-0.06799637;;;
1845;0.00511451;-0.05438619;4.813408;0.01413931;0.3748482;-0.07135647;;;
1846;0.01291358;-0.07129702;4.794272;-0.02729402;0.4675073;-0.07511465;;;
1847;0.01382516;-0.07413676;4.793657;-0.05555986;0.5461286;-0.09542575;;;
1848;0.01798284;-0.07817775;4.789551;-0.09946766;0.6567357;-0.109196;;;
1849;0.03342099;-0.0598019;4.793007;-0.122306;0.7006032;-0.1140343;;;
1850;0.0262157;-0.08040171;4.779178;-0.1588471;0.7301544;-0.1303752;;;
1851;0.04309633;-0.113693;4.792027;-0.1890454;0.8070316;-0.1367299;;;
1852;0.01062827;-0.07560379;4.806119;-0.2281959;0.8047332;-0.1452452;;;
1853;0.0265514;-0.06136382;4.798256;-0.2483143;0.7136835;-0.1658908;;;
1854;0.03066403;-0.09343254;4.80232;-0.2823933;0.7552286;-0.1784922;;;
1855;0.03616253;-0.05760233;4.799603;-0.311161;0.768421;-0.1853142;;;
1856;0.0252142;-0.08884313;4.807086;-0.3376934;0.7102767;-0.1901505;;;
1857;0.02835228;-0.08504115;4.818634;-0.3484364;0.7772899;-0.2050824;;;
1858;0.03201255;-0.108773;4.807259;-0.342164;0.7021079;-0.2098566;;;
1859;0.01523432;-0.1185847;4.793049;-0.3400993;0.6492732;-0.2159125;;;
1860;0.02770253;-0.08846499;4.811808;-0.3793912;0.6492134;-0.2312206;;;
1861;0.02571638;-0.08231326;4.815948;-0.3838144;0.6404881;-0.2385523;;;
1862;0.03397353;-0.1059804;4.793122;-0.3903264;0.6981509;-0.2443528;;;
1863;0.03207625;-0.05710559;4.815551;-0.3897403;0.7605641;-0.26388;;;
1864;0.01661329;-0.05480076;4.791265;-0.3962889;0.6862813;-0.2646656;;;
1865;0.0175159;-0.07723013;4.810982;-0.4013868;0.7222393;-0.2676092;;;
1866;0.007015393;-0.07072287;4.804315;-0.3994977;0.7097831;-0.2723455;;;
1867;-0.0008763798;-0.06796459;4.800323;-0.3908095;0.6994674;-0.2842632;;;
1868;0.02139276;-0.07839648;4.792968;-0.3781374;0.7264605;-0.2795916;;;
1869;0.01410597;-0.04269882;4.814651;-0.3711383;0.7229092;-0.2718533;;;
1870;0.0335307;-0.05849388;4.81665;-0.374716;0.7172512;-0.2762463;;;
1871;0.004557178;-0.08423694;4.795974;-0.3663054;0.6770426;-0.2836568;;;
1872;0.008807873;-0.1020151;4.796957;-0.3622797;0.6291962;-0.2776179;;;
1873;0.01818223;-0.06484973;4.790626;-0.3570949;0.5893458;-0.2810422;;;
1874;0.01491952;-0.08171578;4.80258;-0.3478924;0.5628088;-0.2776261;;;
1875;0.02477806;-0.1084029;4.79884;-0.3493892;0.6055372;-0.2776012;;;
1876;0.03048212;-0.0953637;4.819839;-0.3371337;0.6622464;-0.2750324;;;
1877;0.02602136;-0.08713521;4.79505;-0.3351132;0.7114985;-0.2779821;;;
1878;0.01824998;-0.09762076;4.79636;-0.3190393;0.6551458;-0.2795143;;;
1879;0.009949271;-0.06836668;4.800168;-0.3138472;0.6551175;-0.2763887;;;
1880;0.01787721;-0.1027087;4.806604;-0.3050586;0.609879;-0.2746966;;;
1881;0.02728208;-0.06519571;4.793005;-0.2960721;0.6205255;-0.2709368;;;
1882;0.0238182;-0.06268383;4.780471;-0.2938352;0.6598077;-0.2673059;;;
1883;0.01224117;-0.04981643;4.795423;-0.2801897;0.67645;-0.268767;;;
1884;0.01821863;-0.06699481;4.787966;-0.2645662;0.6337999;-0.2708977;;;
1885;0.02456569;-0.06551005;4.790546;-0.2623929;0.5789964;-0.2659676;;;
1886;0.02442513;-0.06886856;4.778975;-0.2491837;0.54909;-0.2634309;;;
1887;0.03086016;-0.06003778;4.789126;-0.2381798;0.5680073;-0.2653069;;;
1888;0.02407664;-0.06942856;4.792952;-0.2292857;0.5495757;-0.2643762;;;
1889;0.01252158;-0.07731592;4.788305;-0.2181085;0.5995693;-0.2644124;;;
1890;0.007118136;-0.09262865;4.799694;-0.2084637;0.5902533;-0.255408;;;
1891;0.02672773;-0.08068517;4.812991;-0.1929632;0.6182716;-0.2506849;;;
1892;0.02203936;-0.09469058;4.799682;-0.1816312;0.622521;-0.2464551;;;
1893;0.02663724;-0.06606141;4.806834;-0.1746175;0.6503913;-0.2514109;;;
1894;0.03137177;-0.08536857;4.793129;-0.1621211;0.6533592;-0.2524064;;;
1895;0.008790862;-0.05865737;4.78179;-0.1550007;0.6108487;-0.2471022;;;
1896;0.01490853;-0.06828518;4.805483;-0.143658;0.6436156;-0.2501359;;;
1897;0.00190967;-0.07190016;4.782662;-0.1331112;0.6535932;-0.2555708;;;
1898;0.01992025;-0.05641285;4.799905;-0.1226316;0.6575248;-0.2390253;;;
1899;0.02205346;-0.0686837;4.80291;-0.1168422;0.6008679;-0.2403328;;;
1900;0.02721349;-0.05509509;4.786809;-0.106533;0.5738797;-0.2454176;;;
1901;0.02408026;-0.06618867;4.794714;-0.09179141;0.5778794;-0.2395171;;;
1902;0.01028385;-0.1087642;4.787435;-0.08876204;0.5912666;-0.2391637;;;
1903;0.03177388;-0.06880172;4.779969;-0.08196864;0.6356055;-0.2352123;;;
1904;0.02956451;-0.06927261;4.798189;-0.07410896;0.6030306;-0.2398195;;;
1905;0.01980701;-0.08216416;4.783135;-0.06580465;0.5977008;-0.2291262;;;
1906;0.03510476;-0.08227556;4.78504;-0.06107656;0.6349913;-0.2323391;;;
1907;0.0004000892;-0.05835176;4.783952;-0.05083102;0.6376518;-0.2299516;;;
1908;0.03036854;-0.07202712;4.790806;-0.04662378;0.5940565;-0.229484;;;
1909;0.03894764;-0.07274312;4.79773;-0.04289086;0.6432317;-0.22762;;;
1910;0.02815456;-0.05942344;4.774472;-0.04306886;0.660221;-0.2256975;;;
1911;0.04061931;-0.07559524;4.780484;-0.05217532;0.6826804;-0.2273695;;;
1912;0.01445384;-0.05319206;4.782197;-0.04615024;0.6482045;-0.225867;;;
1913;0.0327784;-0.05544321;4.778898;-0.05333328;0.606511;-0.2296989;;;
1914;0.03501021;-0.06608571;4.792086;-0.06306349;0.5869395;-0.2218961;;;
1915;0.02424395;-0.07023769;4.806222;-0.07502628;0.5595391;-0.2247374;;;
1916;0.006072105;-0.06765831;4.801975;-0.0823277;0.612431;-0.223486;;;
1917;0.02503127;-0.06897648;4.772508;-0.09274188;0.6296568;-0.2237063;;;
1918;0.02733954;-0.0643027;4.768672;-0.09733913;0.6689249;-0.2244609;;;
1919;0.02027153;-0.06829728;4.786412;-0.1065294;0.5978179;-0.218311;;;
1920;0.01069323;-0.07142401;4.779212;-0.1205843;0.6434112;-0.2166586;;;
1921;0.03165883;-0.07401104;4.795893;-0.1225322;0.6419902;-0.2090309;;;
1922;0.02942998;-0.05223108;4.787882;-0.1287496;0.6653639;-0.2063744;;;
1923;0.02256125;-0.07755236;4.779253;-0.1386232;0.6670582;-0.2069969;;;
1924;0.01755268;-0.06098252;4.783738;-0.1433062;0.6540758;-0.2125972;;;
1925;0.01777106;-0.06868587;4.791436;-0.1485541;0.6560022;-0.2076516;;;
1926;0.007762627;-0.08403485;4.798579;-0.1585349;0.6323425;-0.2126385;;;
1927;0.01465072;-0.08383429;4.785731;-0.1574674;0.6280352;-0.2165805;;;
1928;0.02864705;-0.03827057;4.78233;-0.1676886;0.5768304;-0.2050685;;;
1929;0.01968253;-0.05679257;4.79305;-0.1753403;0.5916923;-0.2050068;;;
1930;0.01033761;-0.07447693;4.77775;-0.1818591;0.5821961;-0.19856;;;
1931;0.01329039;-0.07776619;4.769437;-0.187778;0.651802;-0.2002965;;;
1932;0.02941794;-0.07427526;4.778321;-0.1951623;0.6114411;-0.2022982;;;
1933;0.01007158;-0.05358704;4.770635;-0.1968276;0.586296;-0.203327;;;
1934;0.02234108;-0.07091038;4.790653;-0.207525;0.5692009;-0.2004134;;;
1935;0.02689588;-0.0633737;4.78086;-0.2166659;0.5743154;-0.2043217;;;
1936;0.02888378;-0.07276434;4.773364;-0.2168872;0.6454327;-0.2016026;;;
1937;0.01973707;-0.0660383;4.783471;-0.2242027;0.6888891;-0.194997;;;
1938;0.01905319;-0.07736975;4.777789;-0.2326965;0.704108;-0.2009289;;;
1939;0.01414947;-0.04555613;4.788573;-0.2412161;0.6279997;-0.1880748;;;
1940;0.01804545;-0.06469613;4.793532;-0.2426538;0.5891698;-0.1941635;;;
1941;0.02839657;-0.05980661;4.774384;-0.2476928;0.5706809;-0.1968033;;;
1942;0.01449519;-0.05151449;4.775611;-0.2439628;0.5697228;-0.1814971;;;
1943;0.0251988;-0.03273172;4.78289;-0.252762;0.619887;-0.1918947;;;
1944;0.01597892;-0.07044953;4.786503;-0.2566313;0.6132784;-0.1850139;;;
1945;0.02233616;-0.07266815;4.778406;-0.2550762;0.6317754;-0.1903938;;;
1946;0.01327943;-0.04669904;4.781261;-0.2436344;0.6107125;-0.1906171;;;
1947;0.007868636;-0.088515;4.770069;-0.2343749;0.5859349;-0.1845096;;;
1948;0.01650692;-0.06494747;4.775481;-0.2309595;0.5709324;-0.1932922;;;
1949;0.01134577;-0.07824523;4.771188;-0.2260087;0.5689093;-0.1774129;;;
1950;0.01707885;-0.04598625;4.787486;-0.2129763;0.6398579;-0.1843191;;;
1951;-0.000792127;-0.07616815;4.785219;-0.214063;0.7148374;-0.1875002;;;
1952;0.02865322;-0.0597115;4.785129;-0.1986031;0.6908365;-0.1830896;;;
1953;0.01486724;-0.067198;4.781454;-0.1962999;0.6576212;-0.1863515;;;
1954;0.01173279;-0.06848438;4.779563;-0.1907674;0.5638719;-0.1760647;;;
1955;0.0116059;-0.05391936;4.776549;-0.1802379;0.5252521;-0.1823247;;;
1956;0.02845586;-0.04507531;4.771948;-0.1717272;0.502701;-0.1766513;;;
1957;0.0187312;-0.07526577;4.778806;-0.1633765;0.5762954;-0.1807428;;;
1958;-6.094588e-06;-0.0672051;4.780531;-0.1524663;0.6458597;-0.1805627;;;
1959;0.01707407;-0.06557164;4.772799;-0.1508762;0.585548;-0.1759186;;;
1960;0.004116989;-0.04194624;4.771642;-0.1450341;0.5578905;-0.1725593;;;
1961;0.02660979;-0.07055481;4.783996;-0.1344802;0.5069135;-0.1811557;;;
1962;0.008506818;-0.06828573;4.775372;-0.1289622;0.5519481;-0.1731134;;;
1963;0.03646846;-0.0482264;4.767247;-0.1276592;0.5599809;-0.172233;;;
1964;0.02648055;-0.06214901;4.786961;-0.1131695;0.6687528;-0.1690253;;;
1965;0.02033477;-0.07536439;4.77073;-0.1090196;0.6567585;-0.1726017;;;
1966;0.01998704;-0.06699412;4.766726;-0.09840556;0.6491713;-0.1705107;;;
1967;0.02471813;-0.06047313;4.784608;-0.09475911;0.6200293;-0.1727797;;;
1968;0.007995319;-0.05977356;4.769988;-0.0931353;0.6316167;-0.1702882;;;
1969;0.01660493;-0.04998978;4.780613;-0.0833399;0.5182241;-0.1773913;;;
1970;0.0179647;-0.06383545;4.756363;-0.07681105;0.5308955;-0.1784416;;;
1971;0.02660235;-0.05683123;4.783574;-0.07560968;0.4368756;-0.1553822;;;
1972;0.02341559;-0.06431393;4.778217;-0.05942488;0.3999253;-0.1674026;;;
1973;0.0122324;-0.07774691;4.78595;-0.05951513;0.4085724;-0.1653686;;;
1974;0.01373706;-0.05893946;4.76896;-0.04554868;0.3336988;-0.1664423;;;
1975;0.01900733;-0.08850335;4.758855;-0.04477518;0.2857977;-0.167788;;;
1976;-0.001579086;-0.05429101;4.770881;-0.03631468;0.2613485;-0.1681595;;;
1977;0.02021028;-0.08266699;4.762152;-0.02901273;0.2171062;-0.1618551;;;
1978;0.02672577;-0.04634387;4.781063;-0.01924272;0.2127399;-0.1633574;;;
1979;0.002982814;-0.02735704;4.777221;-0.02044832;0.1786281;-0.1638736;;;
1980;0.02099752;-0.08438532;4.761184;-0.009201897;0.1011235;-0.154471;;;
1981;0.00713031;-0.04702358;4.763894;0.003042624;-0.1774669;-0.1226819;;;
1982;0.02016161;-0.08635957;4.770373;0.1052996;-0.4568343;-0.04279524;;;
1983;-0.00880064;-0.05829606;4.771968;0.1039494;-0.5032403;0.005382249;;;
1984;0.003659754;-0.06927679;4.776734;0.134074;-0.6313025;0.03277775;;;
1985;-0.01170764;-0.08413193;4.768793;0.1615217;-0.6561143;0.06390126;;;
1986;-0.004200393;-0.07418896;4.782748;0.1938719;-0.6917036;0.0830832;;;
1987;-0.01296432;-0.05842112;4.770203;0.2110948;-0.6888475;0.1169724;;;
1988;-0.01450272;-0.04851095;4.756781;0.2464248;-0.7319573;0.1401828;;;
1989;-0.009856375;-0.05085885;4.754904;0.268503;-0.70876;0.1699277;;;
1990;0.001249507;-0.07249898;4.760986;0.2896002;-0.6980188;0.2019451;;;
1991;-0.001413357;-0.07854594;4.770866;0.313079;-0.6484197;0.2160594;;;
1992;-0.002922487;-0.05725363;4.782567;0.3261156;-0.6871516;0.2375452;;;
1993;0.00134113;-0.07841246;4.771143;0.3385148;-0.6464394;0.2614924;;;
1994;-0.004143396;-0.08564004;4.759041;0.3503598;-0.6408461;0.2672992;;;
1995;0.01462001;-0.05594956;4.761457;0.3523075;-0.621661;0.2652769;;;
1996;0.01486024;-0.04970766;4.764411;0.3436167;-0.6703098;0.2687056;;;
1997;0.006032143;-0.07783078;4.750506;0.3458733;-0.6423241;0.2653477;;;
1998;0.01154971;-0.06347881;4.769096;0.3431934;-0.6166213;0.267438;;;
1999;0.008817226;-0.04451761;4.782511;0.3548238;-0.5916802;0.2655853;;;
2000;0.006379159;-0.06265141;4.76751;0.3594562;-0.63082;0.2731329;;;
2001;0.009864656;-0.06862863;4.774263;0.35688;-0.6085582;0.2711788;;;
2002;0.005858599;-0.08373588;4.771495;0.3475909;-0.6150423;0.2666287;;;
2003;0.008391662;-0.04760787;4.76525;0.3523438;-0.6504099;0.2730829;;;
2004;0.01139195;-0.07823352;4.773527;0.3482786;-0.6640183;0.2757016;;;
2005;0.01476316;-0.03685525;4.763752;0.3551261;-0.6797536;0.2762206;;;
2006;0.00811943;-0.04612654;4.78473;0.3468918;-0.6584515;0.2675911;;;
2007;0.005144786;-0.08099613;4.76246;0.3530049;-0.651148;0.276913;;;
2008;0.001302387;-0.06683552;4.774202;0.3394268;-0.6136125;0.2577387;;;
2009;0.01516024;-0.0546586;4.76701;0.3432165;-0.6734287;0.2645118;;;
2010;0.01719631;-0.05909996;4.775377;0.3417043;-0.6997021;0.2617406;;;
2011;0.004045089;-0.04512624;4.771629;0.3382389;-0.6521069;0.2566356;;;
2012;-0.00234405;-0.04016614;4.769284;0.3355283;-0.6106817;0.2588213;;;
2013;0.01635413;-0.05747437;4.743059;0.3251688;-0.5787024;0.252562;;;
2014;-0.0005730924;-0.04000423;4.764555;0.3123266;-0.5913842;0.2542722;;;
2015;0.003830912;-0.05064335;4.769014;0.3037423;-0.5989876;0.2535772;;;
2016;0.02117812;-0.07345947;4.775175;0.2936697;-0.673421;0.2412394;;;
2017;0.004955651;-0.06479985;4.747059;0.2887747;-0.6537305;0.2377678;;;
2018;0.01876049;-0.0658272;4.768911;0.2705456;-0.608248;0.2390149;;;
2019;0.003321111;-0.04393383;4.769091;0.2662651;-0.5854397;0.2514294;;;
2020;0.003729841;-0.0645739;4.775737;0.2564968;-0.6273453;0.2425431;;;
2021;0.01215791;-0.06693645;4.764926;0.2403506;-0.6111704;0.2364022;;;
2022;-0.0007663169;-0.06283692;4.773701;0.2384508;-0.6124086;0.2357792;;;
2023;0.008890562;-0.04970778;4.76641;0.2138856;-0.6305179;0.2272955;;;
2024;-0.0003285221;-0.03833208;4.776341;0.2119661;-0.6145107;0.2210901;;;
2025;0.01661674;-0.04727849;4.756097;0.2034881;-0.6307892;0.2221608;;;
2026;-0.01089761;-0.04660396;4.777762;0.1929742;-0.6236749;0.214959;;;
2027;0.01005733;-0.07033828;4.744609;0.184574;-0.576216;0.2183838;;;
2028;0.004610267;-0.03239825;4.771173;0.1688136;-0.5127003;0.2146975;;;
2029;0.008738217;-0.03700109;4.762607;0.1603199;-0.5566147;0.2135131;;;
2030;-0.0006561452;-0.07353652;4.756874;0.1442383;-0.6617334;0.2208907;;;
2031;0.001705705;-0.0748305;4.76329;0.1372753;-0.6537338;0.2125971;;;
2032;0.006484059;-0.04250313;4.763309;0.1294619;-0.593453;0.2120683;;;
2033;-0.00697083;-0.06829543;4.762572;0.1149153;-0.5658543;0.210011;;;
2034;-0.01249393;-0.03725352;4.764469;0.1068188;-0.6225112;0.2073904;;;
2035;0.01005906;-0.04720669;4.771766;0.09355954;-0.6039874;0.2003142;;;
2036;-0.002453373;-0.03743328;4.768196;0.08667093;-0.6564622;0.2013108;;;
2037;-0.002508163;-0.06423508;4.754097;0.08210769;-0.5981643;0.2040113;;;
2038;-0.002497158;-0.04694427;4.743073;0.07283492;-0.5607691;0.1908333;;;
2039;0.01650942;-0.07401;4.75179;0.0620397;-0.5611693;0.1910562;;;
2040;0.006929942;-0.03650943;4.769437;0.06152719;-0.5919973;0.191367;;;
2041;-0.001868909;-0.07068159;4.763074;0.05027381;-0.5919099;0.1913275;;;
2042;-0.003843512;-0.04940901;4.742855;0.04823786;-0.5517555;0.1827657;;;
2043;0.00448415;-0.07005984;4.774331;0.04794829;-0.5656345;0.1844064;;;
2044;-0.005529833;-0.06491639;4.768131;0.05384016;-0.6359318;0.196484;;;
2045;0.01316604;-0.05878915;4.752524;0.06209854;-0.6238002;0.1790827;;;
2046;-0.001843118;-0.06938162;4.739264;0.06216782;-0.5821691;0.1775712;;;
2047;0.0005523841;-0.07041588;4.766275;0.06370828;-0.546842;0.1747062;;;
2048;-0.0105888;-0.04773971;4.760703;0.07501945;-0.5811765;0.1691325;;;
2049;0.01570182;-0.03577473;4.762172;0.08879754;-0.5647774;0.1696712;;;
2050;-0.003054878;-0.07437458;4.744988;0.08330365;-0.6022378;0.1803929;;;
2051;-0.006174479;-0.05659511;4.755261;0.09297909;-0.5955849;0.1679958;;;
2052;0.009299524;-0.05771504;4.735138;0.1080218;-0.5901505;0.1725557;;;
2053;0.002294884;-0.03679334;4.756751;0.1172403;-0.562349;0.1654667;;;
2054;0.008502635;-0.05268823;4.746038;0.1217576;-0.5966388;0.1650089;;;
2055;0.007244702;-0.05250993;4.759081;0.1260243;-0.5929293;0.1708973;;;
2056;-0.0010118;-0.03195519;4.738919;0.1350743;-0.5662591;0.1677716;;;
2057;0.0005882512;-0.04415746;4.76783;0.1402672;-0.5886315;0.1537909;;;
2058;-0.006015352;-0.06518813;4.744155;0.1598448;-0.5937074;0.1509425;;;
2059;0.00447793;-0.03623303;4.754897;0.1677168;-0.6273635;0.1558314;;;
2060;0.006994703;-0.03495205;4.763456;0.1771164;-0.6035021;0.1607191;;;
2061;0.02262315;-0.03264083;4.750593;0.1824758;-0.6357499;0.1500609;;;
2062;0.01736448;-0.03122596;4.737889;0.1894777;-0.5893836;0.161567;;;
2063;0.003908433;-0.05277021;4.760838;0.1968447;-0.5856618;0.1514998;;;
2064;0.004880911;-0.04276519;4.748537;0.2075198;-0.6330328;0.1462504;;;
2065;-0.001870094;-0.04412003;4.758514;0.217222;-0.6497222;0.1454855;;;
2066;0.009986064;-0.07208583;4.730258;0.2282609;-0.631206;0.1418368;;;
2067;0.006405902;-0.07484709;4.753531;0.2276817;-0.5722356;0.1411198;;;
2068;0.01447472;-0.06781676;4.752301;0.2473218;-0.5777411;0.1468587;;;
2069;0.00910609;-0.03521101;4.758657;0.2425476;-0.5824807;0.1468775;;;
2070;0.006882836;-0.04880592;4.741466;0.2602125;-0.619023;0.1398207;;;
2071;-0.001409153;-0.05222655;4.749407;0.2587163;-0.6002887;0.1339957;;;
2072;-0.001088037;-0.05507408;4.758435;0.2707904;-0.6034186;0.1333073;;;
2073;0.01383543;-0.06882809;4.760973;0.2786724;-0.5942199;0.1341038;;;
2074;-0.007245916;-0.04495198;4.750901;0.2813262;-0.5914826;0.1338089;;;
2075;0.0156616;-0.03934052;4.756841;0.2869819;-0.6058192;0.1287344;;;
2076;0.01559732;-0.06572607;4.748737;0.2941614;-0.5913753;0.1328827;;;
2077;0.0187395;-0.05022871;4.738587;0.2860594;-0.5931107;0.1366752;;;
2078;0.008996421;-0.06627699;4.75589;0.292721;-0.6384112;0.1308245;;;
2079;0.02388282;-0.05356875;4.752277;0.2853005;-0.6091908;0.1285516;;;
2080;0.005432016;-0.06631856;4.749529;0.2754724;-0.6330826;0.129678;;;
2081;0.000602966;-0.03884451;4.751254;0.2646054;-0.5858643;0.1203765;;;
2082;0.02094166;-0.06728819;4.739516;0.2630079;-0.5987349;0.1238853;;;
2083;0.02067864;-0.04496691;4.747246;0.2509583;-0.5463521;0.1132589;;;
2084;0.01896122;-0.0477902;4.758099;0.2435451;-0.608669;0.119833;;;
2085;0.008213071;-0.0677804;4.732676;0.2312694;-0.6362074;0.1131223;;;
2086;0.01201099;-0.07115606;4.753291;0.2181959;-0.6091931;0.1270043;;;
2087;0.0208635;-0.05562243;4.768376;0.202687;-0.5864229;0.1303713;;;
2088;0.008053434;-0.06979841;4.756665;0.2063917;-0.5428535;0.1166359;;;
2089;0.01120299;-0.04376158;4.755146;0.1980544;-0.540081;0.1197719;;;
2090;0.0123318;-0.06360949;4.764313;0.1929601;-0.5425802;0.1210092;;;
2091;-0.0004278692;-0.06826159;4.743752;0.1770243;-0.657401;0.1200485;;;
2092;0.007126215;-0.04957655;4.760084;0.1654564;-0.6412315;0.118834;;;
2093;0.01783342;-0.03982083;4.753743;0.1637477;-0.5856701;0.1212066;;;
2094;0.0004690308;-0.04478901;4.755713;0.1514937;-0.5892866;0.1163042;;;
2095;0.00748759;-0.03171521;4.749437;0.1483493;-0.6017735;0.1112504;;;
2096;0.01012383;-0.03530977;4.772732;0.1371933;-0.5777193;0.1128159;;;
2097;0.01141788;-0.07066997;4.745549;0.1310101;-0.5685632;0.1180784;;;
2098;0.01096835;-0.04419343;4.747141;0.1219498;-0.5788567;0.1169866;;;
2099;0.009069243;-0.06391738;4.743749;0.1093492;-0.5635005;0.116017;;;
2100;0.01155323;-0.06466573;4.751268;0.1066258;-0.6105652;0.1137341;;;
2101;0.008587112;-0.04473703;4.739405;0.0986593;-0.5748848;0.1171715;;;
2102;-0.001937703;-0.03587136;4.74506;0.0927067;-0.5649045;0.114525;;;
2103;-0.001924608;-0.0497155;4.765481;0.08799499;-0.510455;0.1172969;;;
2104;0.007054934;-0.07421742;4.743319;0.08393581;-0.601108;0.1141395;;;
2105;0.01135935;-0.02686884;4.752433;0.07273443;-0.6283153;0.1205471;;;
2106;0.003408478;-0.1046209;4.728422;0.07130139;-0.6382809;0.1163218;;;
2107;0.006158789;-0.04780822;4.750924;0.05703092;-0.6020833;0.1141905;;;
2108;0.00208782;-0.03108694;4.767219;0.06451875;-0.5422703;0.1200379;;;
2109;0.0115081;-0.067963;4.755657;0.072997;-0.5855283;0.1173368;;;
2110;0.008021382;-0.05193475;4.762702;0.07932919;-0.5751435;0.1118619;;;
2111;-0.001543293;-0.06896855;4.741659;0.07491695;-0.5783009;0.1120711;;;
2112;0.008011363;-0.05996512;4.739175;0.08172656;-0.5832953;0.1155259;;;
2113;-0.01071721;-0.02856237;4.749786;0.09125113;-0.5823644;0.1117501;;;
2114;-0.0008638917;-0.06512624;4.735507;0.1055712;-0.5865086;0.1229339;;;
